kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
YANK2	AGC	45	890	18	612	314	10819	1.7421276748014025	0.8008503581808148	0.000584090476670884	0.0014872219700107381	3.2335198746762477	2.827624207566473	1.0133945297864368	0.019195946454561	0.5132106204893523	0.5323442217155578	0.28970436482205986	0.27380745558313996	upregulated set	1.7421276748014025	0.8008503581808148	0.000584090476670884	0.0014872219700107381	3.2335198746762477	2.827624207566473
YANK3	AGC	16	890	6	612	163	10819	1.1932446405183705	0.25488985651168994	0.28572548825581023	0.3114202264083112	0.5440510164772097	0.5066531838929809	0.6507277757728858	-0.6198739596060459	0.19294187042073432	0.305954126657178	0.7145735156455546	0.514343684737786	upregulated set	1.1932446405183705	0.25488985651168994	0.28572548825581023	0.3114202264083112	0.5440510164772097	0.5066531838929809
MLK4	TKL	19	890	17	612	410	10819	0.5633351603178953	-0.8279345753190932	0.004905085112842734	0.009174325859205855	2.3093534523579904	2.0374258383983164	0.7329945799457994	-0.4481255643512311	0.11719745975891122	0.21785785464386562	0.93108180149748	0.6618267773991329	downregulated set	1.3642665680746835	0.4481255643512311	0.11719745975891122	0.21785785464386562	0.93108180149748	0.6618267773991329
MYLK4	CAMK	31	890	5	612	94	10819	4.008952904613913	2.0032254694520053	2.517060271467431e-9	2.0070243743542937e-8	8.599106385066523	7.69744735318103	0.9403247114448617	-0.0887690628863992	0.5618103171636235	0.5655432760816542	0.2504102896163055	0.24753415670784387	upregulated set	4.008952904613913	2.0032254694520053	2.517060271467431e-9	2.0070243743542937e-8	8.599106385066523	7.69744735318103
DCAMKL1	CAMK	15	890	2	612	72	10819	2.5325374531835205	1.3405836049089734	0.0021644823597192844	0.004618578556302417	2.664645949286164	2.3354916651669155	0.4910584604212055	-1.0260333075384367	0.23478226954741704	0.34366680035201624	0.6293347035422557	0.4638624204968685	upregulated set	2.5325374531835205	1.3405836049089734	0.0021644823597192844	0.004618578556302417	2.664645949286164	2.3354916651669155
CHAK2	Alpha	63	890	54	612	755	10819	1.014356722970459	0.020565100030242523	0.47570974181881365	0.48207375174281114	0.32265795479234594	0.3168865146144706	1.264394234514998	0.338446361854903	0.052716950775963216	0.13536640750099027	1.2780497179032557	0.8684890967070762	downregulated set	0.7908925655482638	-0.338446361854903	0.052716950775963216	0.13536640750099027	1.2780497179032557	0.8684890967070762
DCAMKL2	CAMK	21	890	5	612	85	10819	3.003291473892928	1.586544497383826	0.000039771561211579	0.00013540205670908357	4.400427360679449	3.868374738822056	1.0398885044213764	0.05642885265353623	0.5317576645735129	0.5443330147492379	0.2742862416076623	0.26413532416429586	upregulated set	3.003291473892928	1.586544497383826	0.000039771561211579	0.00013540205670908357	4.400427360679449	3.868374738822056
CHAK1	Alpha	56	890	35	612	593	10819	1.1479697595543514	0.19908463825436792	0.17287035797476946	0.20815444383864118	0.762279468678785	0.6816143130308703	1.043395716915209	0.0612864163028385	0.42717920198803017	0.4921480165709077	0.3693898998973618	0.3079042608255591	upregulated set	1.1479697595543514	0.19908463825436792	0.17287035797476946	0.20815444383864118	0.762279468678785	0.6816143130308703
SLK	STE	25	890	34	612	375	10819	0.8104119850187266	-0.3032725848657512	0.17380552571345287	0.20815444383864118	0.7599364203573573	0.6816143130308703	1.6028148148148147	0.6806077497709717	0.007097649240411689	0.027929710647334308	2.1488854669097694	1.5539335635799465	downregulated set	0.6239023939365931	-0.6806077497709717	0.007097649240411689	0.027929710647334308	2.1488854669097694	1.5539335635799465
PIM1	CAMK	25	890	0	612	154	10819	1.9734058076754706	0.9806876598225907	0.0022043963592096915	0.0046708538240596955	2.6567103149285693	2.3306037238913264	0.05739644342585519	-4.122894846791026	0.00019692074779226602	0.0016574162939182388	3.705708523694335	2.7805683959593175	upregulated set	1.9734058076754706	0.9806876598225907	0.0022043963592096915	0.0046708538240596955	2.6567103149285693	2.3306037238913264
NEK1	Other	47	890	26	612	459	10819	1.2447504345058873	0.3158565190065968	0.08671659229103977	0.11524178712361864	1.061897796975843	0.9383900154739918	1.0013741153687328	0.001981068631159807	0.5271276708968814	0.5432642322508675	0.27808418544999713	0.26498888735984943	upregulated set	1.2447504345058873	0.3158565190065968	0.08671659229103977	0.11524178712361864	1.061897796975843	0.9383900154739918
NEK2	Other	61	890	27	612	358	10819	2.071304375117695	1.0505395710413974	5.442770622589799e-7	0.0000023900862299198686	6.264179967987282	5.621586430222232	1.3332648701938876	0.4149634188030878	0.09111574908669146	0.19040049636736214	1.0404065500270396	0.7203319237597094	upregulated set	2.071304375117695	1.0505395710413974	5.442770622589799e-7	0.0000023900862299198686	6.264179967987282	5.621586430222232
PIM3	CAMK	29	890	8	612	300	10819	1.1750973782771537	0.2327803153744587	0.2265981515357711	0.25783340694198437	0.6447436371958736	0.5886608126978776	0.4714161220043573	-1.0849269965920054	0.013738132733508062	0.04784660020980394	1.862072291922925	1.3201489160392383	upregulated set	1.1750973782771537	0.2327803153744587	0.2265981515357711	0.25783340694198437	0.6447436371958736	0.5886608126978776
NEK3	Other	35	890	26	612	427	10819	0.996408178301713	-0.005191231932756594	0.5366190553989683	0.5366190553989683	0.27033390954763187	0.27033390954763187	1.0764185455603006	0.1062391524244774	0.3849106330338025	0.4702738782630732	0.41464009149277675	0.327649143816688	downregulated set	0.9290066620688675	-0.1062391524244774	0.3849106330338025	0.4702738782630732	0.41464009149277675	0.327649143816688
P70S6KB	AGC	24	890	1	612	36	10819	8.104119850187265	3.0186555100216115	2.6260124146827695e-12	5.3045450776591943e-11	11.580703225079946	10.275351855633321	0.4910584604212055	-1.0260333075384367	0.4033949738349296	0.4812152640629279	0.3942695172520433	0.3176606053696763	upregulated set	8.104119850187265	3.0186555100216115	2.6260124146827695e-12	5.3045450776591943e-11	11.580703225079946	10.275351855633321
PIM2	CAMK	24	890	9	612	135	10819	2.1610986267166044	1.1117649144130928	0.0009116935248724737	0.0022099451042908763	3.040151129682286	2.6556185141880375	1.1785403050108931	0.237001098295357	0.36550918797440113	0.45906374225603275	0.43710170150658856	0.33812700729923933	upregulated set	2.1610986267166044	1.1117649144130928	0.0009116935248724737	0.0022099451042908763	3.040151129682286	2.6556185141880375
CDKL5	CMGC	22	890	24	612	315	10819	0.8490030319243803	-0.2361583890072141	0.26321092937536644	0.2921352073287034	0.5796960813617886	0.5344160999002396	1.3469032057267352	0.4296461762377531	0.09840912228404314	0.19607165683058214	1.0069646416703453	0.7075851813027415	downregulated set	0.7424438487845457	-0.4296461762377531	0.09840912228404314	0.19607165683058214	1.0069646416703453	0.7075851813027415
OSR1	STE	18	890	27	612	437	10819	0.5007122104234695	-0.9979464573155189	0.00087914501074979	0.0021656986850177753	3.055939484227414	2.664401967164507	1.092239870776686	0.12728972656674595	0.35411126731496034	0.44893604182607943	0.450860254391669	0.34781552683750167	downregulated set	0.9155498043565332	-0.12728972656674595	0.35411126731496034	0.44893604182607943	0.450860254391669	0.34781552683750167
DYRK1A	CMGC	21	890	58	612	650	10819	0.39273811581676754	-1.3483604743942892	4.4897067746096914e-7	0.000002000560518686377	6.3477820220985475	5.698848306302479	1.5774308697838109	0.6575767811156309	0.0007201324248391826	0.004364002494525446	3.142587634001053	2.3601150098347667	downregulated set	0.6339422025746532	-0.6575767811156309	0.0007201324248391826	0.004364002494525446	3.142587634001053	2.3601150098347667
DYRK1B	CMGC	15	890	55	612	730	10819	0.24978451593042944	-2.0012440474160935	4.920576531553779e-12	8.282970494782193e-11	11.307984009061213	10.081813885662214	1.3319119885397082	0.41349875366115574	0.023279358546447734	0.07312373883092274	1.6330289906706108	1.1359416111455818	downregulated set	0.7508003596366661	-0.41349875366115574	0.023279358546447734	0.07312373883092274	1.6330289906706108	1.1359416111455818
LOK	STE	10	890	20	612	191	10819	0.6364492028942879	-0.6518827224056191	0.0945857476216039	0.12460644143193905	1.0241742990697578	0.9044595065850457	1.8511104267186804	0.8883909607554893	0.00935116728790233	0.03417525133798424	2.0291341736138055	1.4662882827792105	downregulated set	0.5402162861632314	-0.8883909607554893	0.00935116728790233	0.03417525133798424	2.0291341736138055	1.4662882827792105
VRK1	CK1	60	890	41	612	571	10819	1.2773568940750506	0.353161670988443	0.04055429449509306	0.059650248699093196	1.3919631494240472	1.2243877412908954	1.2693560202831862	0.3440967631591165	0.07991773519249112	0.1777659375575857	1.097356832181232	0.7501514522970517	upregulated set	1.2773568940750506	0.353161670988443	0.04055429449509306	0.059650248699093196	1.3919631494240472	1.2243877412908954
VRK2	CK1	63	890	49	612	672	10819	1.1396418539325843	0.1885805114639236	0.16964596653895694	0.20561091144521582	0.7704564615755857	0.6869538417453183	1.2890284586056644	0.3662841152403235	0.04889931442583711	0.12987274184615152	1.3106972296936201	0.8864819906361644	downregulated set	0.7757780624034437	-0.3662841152403235	0.04889931442583711	0.12987274184615152	1.3106972296936201	0.8864819906361644
HGK	STE	18	890	26	612	298	10819	0.7342658924666314	-0.445625508277082	0.11461100182506952	0.14840655364528232	0.940773691246613	0.8285469201544509	1.5423849629337194	0.6251628915828064	0.025534210688465987	0.07894761059801218	1.5928775624781837	1.1026610096683735	downregulated set	0.6483465697810831	-0.6251628915828064	0.025534210688465987	0.07894761059801218	1.5928775624781837	1.1026610096683735
QIK	CAMK	40	890	35	612	372	10819	1.3071161048689137	0.38638729452209813	0.06440279886351094	0.08870021843474461	1.1910952583456955	1.052075310665597	1.6632625272331154	0.7340158997408107	0.0037464888375543246	0.016693913496749417	2.426375557019112	1.7774418412230433	downregulated set	0.6012279983626688	-0.7340158997408107	0.0037464888375543246	0.016693913496749417	2.426375557019112	1.7774418412230433
MELK	CAMK	27	890	11	612	152	10819	2.159321407451212	1.1105779994626503	0.00045449168494183205	0.0011770169276698727	3.3424740579137686	2.9292172911576255	1.2793365153078775	0.3553957990975874	0.25694349914614356	0.3655111748416972	0.5901623658000683	0.43709934073650103	upregulated set	2.159321407451212	1.1105779994626503	0.00045449168494183205	0.0011770169276698727	3.3424740579137686	2.9292172911576255
MAPKAPK3	CAMK	41	890	12	612	317	10819	1.5722503810300215	0.6528309852214437	0.005325496135448399	0.009779547448732514	2.273639926133278	2.0096812418448793	0.6692026968516113	-0.5794848355143755	0.09712782685241604	0.19607165683058214	1.0126563281031045	0.7075851813027415	upregulated set	1.5722503810300215	0.6528309852214437	0.005325496135448399	0.009779547448732514	2.273639926133278	2.0096812418448793
MAK	CMGC	49	890	37	612	491	10819	1.2131421771665256	0.2787486405432826	0.10942442471859727	0.14229871540658787	0.9608857279425888	0.8467990204663027	1.3321585932404192	0.41376584521813253	0.055743793750004496	0.13844565169058495	1.2538034778791558	0.8587206800515991	downregulated set	0.750661374009188	-0.41376584521813253	0.055743793750004496	0.13844565169058495	1.2538034778791558	0.8587206800515991
MAPKAPK2	CAMK	66	890	10	612	465	10819	1.7253932584269664	0.7869252241058272	0.000042944818018061905	0.0001445808873274751	4.367089233274775	3.8398891142117946	0.3801742919389979	-1.3952671172041555	0.00027450095665023755	0.0021463146050023432	3.5614561376721943	2.6683066191816414	upregulated set	1.7253932584269664	0.7869252241058272	0.000042944818018061905	0.0001445808873274751	4.367089233274775	3.8398891142117946
MAPKAPK5	CAMK	62	890	19	612	398	10819	1.8936762464005419	0.9211897005859936	0.000006014293281769409	0.00002195766673444679	5.220815397727272	4.658413810769833	0.8439296153972476	-0.24480541319618773	0.27182316377910837	0.37608410331082115	0.5657135370339861	0.4247150233717994	upregulated set	1.8936762464005419	0.9211897005859936	0.000006014293281769409	0.00002195766673444679	5.220815397727272	4.658413810769833
TNIK	STE	10	890	19	612	266	10819	0.45699923967221423	-1.1297363298710599	0.00456533048428411	0.008591895259242767	2.340527778413178	2.065911025942723	1.2627217553688141	0.3365367718462715	0.1909350949916639	0.3050680957167603	0.7191142383931745	0.5156032088723861	downregulated set	0.7919401053701821	-0.3365367718462715	0.1909350949916639	0.3050680957167603	0.7191142383931745	0.5156032088723861
RAF1	TKL	55	890	42	612	448	10819	1.4923881420545746	0.5776228022098229	0.0037895602414997694	0.007654911687829534	2.421411184694454	2.1160598152478305	1.6573223039215688	0.728854194625032	0.001667123399671715	0.008561667628822536	2.778032252713671	2.06744163585351	downregulated set	0.6033829374249006	-0.728854194625032	0.001667123399671715	0.008561667628822536	2.778032252713671	2.06744163585351
TSSK1	CAMK	47	890	34	612	354	10819	1.6139560718593284	0.6906013123374073	0.0018738317489582455	0.0040555072852453454	2.7272694069271117	2.3919548141030447	1.6978970495919647	0.7637489850712176	0.0031560465225591605	0.01437215961695812	2.500856603579914	1.8424779681735397	downregulated set	0.5889638598761439	-0.7637489850712176	0.0031560465225591605	0.01437215961695812	2.500856603579914	1.8424779681735397
TSSK2	CAMK	60	890	33	612	415	10819	1.7575199675104916	0.813541080116999	0.0000603164137180688	0.00019589220601571065	4.2195644885699	3.7079828429828305	1.4057287975431139	0.49131828702804226	0.038730663674276085	0.11071123672929863	1.4119450610411217	0.955808297803587	upregulated set	1.7575199675104916	0.813541080116999	0.0000603164137180688	0.00019589220601571065	4.2195644885699	3.7079828429828305
P70S6K	AGC	33	890	5	612	118	10819	3.399609598171777	1.7653690807393796	2.3227371326277663e-8	1.5299768504048113e-7	7.633999937125687	6.815315140304955	0.749072227761161	-0.4168232605706032	0.3493287260424984	0.446610143421422	0.4567656999369769	0.35007141744477577	upregulated set	3.399609598171777	1.7653690807393796	2.3227371326277663e-8	1.5299768504048113e-7	7.633999937125687	6.815315140304955
CDKL1	CMGC	10	890	20	612	191	10819	0.6364492028942879	-0.6518827224056191	0.0945857476216039	0.12460644143193905	1.0241742990697578	0.9044595065850457	1.8511104267186804	0.8883909607554893	0.00935116728790233	0.03417525133798424	2.0291341736138055	1.4662882827792105	downregulated set	0.5402162861632314	-0.8883909607554893	0.00935116728790233	0.03417525133798424	2.0291341736138055	1.4662882827792105
BRSK1	CAMK	49	890	30	612	389	10819	1.531241154212761	0.6147015098717836	0.003920756116695585	0.007815717785255014	2.4066301713359723	2.1070311307784397	1.363349967236252	0.44715594452620233	0.0635444068225432	0.15160594698606764	1.1969226700195987	0.8192837624732505	upregulated set	1.531241154212761	0.6147015098717836	0.003920756116695585	0.007815717785255014	2.4066301713359723	2.1070311307784397
BRSK2	CAMK	42	890	38	612	377	10819	1.3542693648854052	0.43751472025286336	0.0389118617682432	0.05808026658018566	1.4099179895424074	1.2359713989533152	1.7818779147379553	0.8333984940787968	0.0008313167188318693	0.00467375313102259	3.080233485198321	2.33033423089675	downregulated set	0.5612056761739824	-0.8333984940787968	0.0008313167188318693	0.00467375313102259	3.080233485198321	2.33033423089675
PRP4	CMGC	49	890	81	612	1089	10819	0.5469722763900496	-0.8704603838589313	0.0000015901994951254619	0.000006424405960306866	5.798548388762988	5.192167023652383	1.31490034030141	0.39495345807159365	0.00873188078301341	0.033490631357633714	2.058892202375733	1.4750766651638691	downregulated set	0.7605139107126352	-0.39495345807159365	0.00873188078301341	0.033490631357633714	2.058892202375733	1.4750766651638691
CK1A2	CK1	27	890	17	612	218	10819	1.5055818987733225	0.5903211881293097	0.032418266547715624	0.04911367381978917	1.4892102112299104	1.3087975783915866	1.3785677879714577	0.4631702103772887	0.12747188526039205	0.23551208069450483	0.894585591094168	0.6279868106395609	upregulated set	1.5055818987733225	0.5903211881293097	0.032418266547715624	0.04911367381978917	1.4892102112299104	1.3087975783915866
MSK1	AGC	51	890	3	612	183	10819	3.3877878062258238	1.7603435144302202	3.7509941476509875e-12	7.000351722220479e-11	11.42585361344055	10.154880138959731	0.28980499303546553	-1.7868456436590108	0.008851374597301667	0.033524581287280066	2.052989279170449	1.474636637660088	upregulated set	3.3877878062258238	1.7603435144302202	3.7509941476509875e-12	7.000351722220479e-11	11.42585361344055	10.154880138959731
MSK2	AGC	22	890	0	612	94	10819	2.845063351661487	1.5084607777024275	0.00005287857660815841	0.00017415444252469564	4.276720243755818	3.7590654425990686	0.09403247114448618	-3.4106971577737615	0.005549135576621977	0.02316321166731664	2.25577466436235	1.635201224189375	upregulated set	2.845063351661487	1.5084607777024275	0.00005287857660815841	0.00017415444252469564	4.276720243755818	3.7590654425990686
GRK1	AGC	77	890	27	612	1170	10819	0.8000220877748967	-0.3218882630330983	0.023128236612320534	0.03631013312711462	1.6358574782857072	1.439972158791176	0.4079562594268477	-1.2935136184034226	2.0214627464005528e-8	3.828145075996047e-7	7.694334257882992	6.417011612036611	upregulated set	0.8000220877748967	-0.3218882630330983	0.023128236612320534	0.03631013312711462	1.6358574782857072	1.439972158791176
GRK3	AGC	39	890	19	612	1003	10819	0.4726729922591775	-1.0810856610071649	6.198431097773902e-8	3.478008560417578e-7	7.20771822208293	6.458669353403593	0.3348793488814602	-1.5782866832647195	3.533556831655145e-9	8.922230999929241e-8	8.451787919355416	7.049526536900736	upregulated set	0.4726729922591775	-1.0810856610071649	6.198431097773902e-8	3.478008560417578e-7	7.20771822208293	6.458669353403593
STK33	CAMK	64	890	23	612	355	10819	2.1915366355435992	1.1319427963507234	4.693900737137417e-8	2.78872926147576e-7	7.328466098753041	6.554593646348672	1.1453419865598822	0.19577843556884414	0.2915154171717239	0.3908370416063378	0.5353384720694592	0.4080042827145551	upregulated set	2.1915366355435992	1.1319427963507234	4.693900737137417e-8	2.78872926147576e-7	7.328466098753041	6.554593646348672
GRK2	AGC	45	890	19	612	946	10819	0.5782537948072309	-0.7902252662669532	0.00003563270606719603	0.00012268988566318633	4.448151194617148	3.9111912382650122	0.35505706863436004	-1.4938771659919339	3.393180974227146e-8	6.047846089357795e-7	7.4693929767792175	6.218399269655187	upregulated set	0.5782537948072309	-0.7902252662669532	0.00003563270606719603	0.00012268988566318633	4.448151194617148	3.9111912382650122
GRK5	AGC	79	890	26	612	1329	10819	0.7226021085381422	-0.46872663035630424	0.001136226575140053	0.002648281940518739	2.944535057250532	2.5770357810550637	0.3458470421025195	-1.5317939772312066	1.515447444470201e-11	7.653009594574515e-10	10.81945912031408	9.116167742195419	upregulated set	0.7226021085381422	-0.46872663035630424	0.001136226575140053	0.002648281940518739	2.944535057250532	2.5770357810550637
IRAK1	TKL	102	890	38	612	533	10819	2.3263233341062883	1.218051629955087	1.3868595671626297e-13	4.669093876114186e-12	12.857967513183468	11.330767394120487	1.2603526714000173	0.33382748458828543	0.09587118215026841	0.19495951806396863	1.0183119174793138	0.7100555573892828	upregulated set	2.3263233341062883	1.218051629955087	1.3868595671626297e-13	4.669093876114186e-12	12.857967513183468	11.330767394120487
IRE2	Other	38	890	32	612	477	10819	0.9684168374437614	-0.04629993181915863	0.46497893620431785	0.47278059620774604	0.3325667204378563	0.32534035601180644	1.1859525081870623	0.24604623789836405	0.19387192184217222	0.305954126657178	0.7124850845365414	0.514343684737786	downregulated set	0.8432040854053056	-0.24604623789836405	0.19387192184217222	0.305954126657178	0.7124850845365414	0.514343684737786
GRK4	AGC	67	890	25	612	1162	10819	0.7009157013285887	-0.5126871522039894	0.0011013942418792123	0.00258699577743722	2.958057198352849	2.5872042801497925	0.3803378781231368	-1.3946464697259287	3.9252217800221216e-9	9.14878614882079e-8	8.40613580003498	7.038636523839512	upregulated set	0.7009157013285887	-0.5126871522039894	0.0011013942418792123	0.00258699577743722	2.958057198352849	2.5872042801497925
GRK7	AGC	25	890	21	612	931	10819	0.3264280283372959	-1.6151631570413016	5.781977150401714e-12	9.220731981956417e-11	11.237923628935519	10.035234601386044	0.3987542385375203	-1.3264282408761578	4.417163848186822e-7	0.0000063733364095267	6.354856490928697	5.195633157160311	downregulated set	2.5078103336722433	1.3264282408761578	4.417163848186822e-7	0.0000063733364095267	6.354856490928697	5.195633157160311
GRK6	AGC	102	890	30	612	1512	10819	0.82005974674514	-0.2861990715068097	0.01889357645291624	0.03045081736826394	1.7236858246749047	1.5164010454362795	0.35075604315800396	-1.5114601347086782	6.85569007762067e-13	4.154548187038126e-11	12.163948823614243	10.381476199447958	upregulated set	0.82005974674514	-0.2861990715068097	0.01889357645291624	0.03045081736826394	1.7236858246749047	1.5164010454362795
IRE1	Other	28	890	29	612	469	10819	0.7257420761361731	-0.462471179715005	0.04992941186875345	0.0710263464611845	1.3016435495799663	1.148580524516399	1.0931024150953914	0.12842857651607129	0.3454191427645075	0.44531717985398084	0.46165359795957234	0.3513305499353366	downregulated set	0.9148273631000379	-0.12842857651607129	0.3454191427645075	0.44531717985398084	0.46165359795957234	0.3513305499353366
PRPK	Other	44	890	46	612	770	10819	0.6946388443017656	-0.5256650062021992	0.006710955376148414	0.011961291052782173	2.173215648973447	1.9222219418494155	1.0560945590357353	0.07873901437862461	0.37781071108806125	0.4675011426861807	0.4227257338136034	0.33021732326911835	downregulated set	0.946884908594783	-0.07873901437862461	0.37781071108806125	0.4675011426861807	0.4227257338136034	0.33021732326911835
RIPK1	TKL	54	890	26	612	323	10819	2.0323025011305527	1.023115158212311	0.000004050163770253957	0.00001541734324656053	5.39252741553111	4.811990458500805	1.4230053218397785	0.5089410573510432	0.05500788354170887	0.1383895546828022	1.2595750644456076	0.8588966881654798	upregulated set	2.0323025011305527	1.023115158212311	0.000004050163770253957	0.00001541734324656053	5.39252741553111	4.811990458500805
MARK4	CAMK	56	890	70	612	652	10819	1.0440890604535742	0.06224477856929397	0.39607193570338095	0.4167006823545987	0.40222592912046307	0.38017578837738897	1.897956012670917	0.9244465566177645	7.154748741962408e-7	0.00000985404031279368	6.145405613042605	5.006385665362506	downregulated set	0.5268826007156722	-0.9244465566177645	7.154748741962408e-7	0.00000985404031279368	6.145405613042605	5.006385665362506
MARK3	CAMK	59	890	67	612	638	10819	1.124160825613751	0.1688484463397394	0.2060901800790696	0.2392541171032877	0.685942701277923	0.6211405801138989	1.8564780666707645	0.8925682705967789	0.000002551603914472385	0.0000309254394434053	5.59318674026023	4.509684120429963	downregulated set	0.5386543573839832	-0.8925682705967789	0.000002551603914472385	0.0000309254394434053	5.59318674026023	4.509684120429963
MARK2	CAMK	72	890	74	612	715	10819	1.2241188025457688	0.29174358051932786	0.054639012002122886	0.07700288668206157	1.2624971622896557	1.113492993702956	1.829622011974953	0.8715456278670736	0.0000011980552878031451	0.000015125448008514708	5.921523139681448	4.820291752890749	downregulated set	0.5465609800576063	-0.8715456278670736	0.0000011980552878031451	0.000015125448008514708	5.921523139681448	4.820291752890749
MARK1	CAMK	63	890	56	612	632	10819	1.2117710851941403	0.277117186065581	0.07919123269471544	0.10617231640043706	1.1013228967320823	0.9739887073771781	1.566414329444858	0.6474658677843768	0.0010339272224869189	0.005594284793098865	2.9855100298926622	2.2522554283965577	downregulated set	0.6384006971861672	-0.6474658677843768	0.0010339272224869189	0.005594284793098865	2.9855100298926622	2.2522554283965577
NEK8	Other	44	890	33	612	272	10819	1.9664408460013219	0.9755867881297251	0.00006275455047725623	0.00020015398731166987	4.202354777010119	3.6986357537966614	2.144770040369089	1.1008229720119898	0.00009037221752601609	0.0008297812700116023	4.04396506100253	3.081036372378113	downregulated set	0.46625045164651413	-1.1008229720119898	0.00009037221752601609	0.0008297812700116023	4.04396506100253	3.081036372378113
NEK9	Other	55	890	40	612	542	10819	1.233560678303412	0.3028286829135552	0.0768340593386132	0.10439784744215157	1.1144462213246171	0.9813084558704728	1.304657164218701	0.3836707474373665	0.061283791268561226	0.1485519100349924	1.2126543752931414	0.8281217597988928	downregulated set	0.7664848876975691	-0.3836707474373665	0.061283791268561226	0.1485519100349924	1.2126543752931414	0.8281217597988928
NEK4	Other	41	890	33	612	360	10819	1.3844538077403246	0.4693169190311763	0.031224452746174376	0.047782874657024424	1.5055051645278672	1.3207277262870931	1.6204929193899784	0.6964327169326546	0.006848534326503154	0.027304025012242838	2.164402363109074	1.5637733268875604	downregulated set	0.6170961860027392	-0.6964327169326546	0.006848534326503154	0.027304025012242838	2.164402363109074	1.5637733268875604
NEK5	Other	33	890	39	612	367	10819	1.0930624866056395	0.12837587725800817	0.3359882605260746	0.35846634837817115	0.4736758966512702	0.44555160819600287	1.8785996687503337	0.9096576599229111	0.00027625831549535113	0.0021463146050023432	3.558684640657447	2.6683066191816414	downregulated set	0.5323113895070638	-0.9096576599229111	0.00027625831549535113	0.0021463146050023432	3.558684640657447	2.6683066191816414
NEK6	Other	40	890	43	612	614	10819	0.7919335358489185	-0.3365487397400498	0.07790437746743423	0.10491122832281143	1.10843813852078	0.9791780281298376	1.2380431542866877	0.30806160323579435	0.0979464204197605	0.19607165683058214	1.0090114312399696	0.7075851813027415	downregulated set	0.8077262868725776	-0.30806160323579435	0.0979464204197605	0.19607165683058214	1.0090114312399696	0.7075851813027415
NEK7	Other	61	890	45	612	531	10819	1.3964726295520429	0.48178729750149984	0.008688072706087149	0.01495730698832049	2.061076553349113	1.825146592660958	1.4981444555223218	0.5831767394293966	0.006687980958050746	0.027019443070525014	2.1747049720859746	1.5683236069753697	downregulated set	0.6674923745262964	-0.5831767394293966	0.006687980958050746	0.027019443070525014	2.1747049720859746	1.5683236069753697
COT	STE	18	890	19	612	470	10819	0.4655558211809706	-1.10297393437992	0.0002084472392836761	0.00059027582713041	3.681003852381316	3.2289450015642207	0.7146467806980948	-0.48469773921753856	0.08057596660275469	0.1777659375575857	1.0937944759152294	0.7501514522970517	downregulated set	1.3992926673834045	0.48469773921753856	0.08057596660275469	0.1777659375575857	1.0937944759152294	0.7501514522970517
RSK4	AGC	33	890	5	612	92	10819	4.360368832437715	2.1244501740442083	1.303325614963073e-10	1.4103845047636112e-9	9.884947069233416	8.85066247207333	0.960766552998011	-0.05774216726577463	0.5810874892026251	0.5830116199615741	0.23575847480860906	0.23432278926345473	upregulated set	4.360368832437715	2.1244501740442083	1.303325614963073e-10	1.4103845047636112e-9	9.884947069233416	8.85066247207333
CLK4	CMGC	5	890	35	612	453	10819	0.13417416970508717	-2.897821134416106	7.683276114091073e-11	8.953971779113827e-10	10.11445355927951	9.047984278748023	1.3658579693834854	0.44980747080260686	0.047042364560266205	0.12708783920772762	1.3275108567944474	0.8958960042662378	downregulated set	0.7321405463932501	-0.44980747080260686	0.047042364560266205	0.12708783920772762	1.3275108567944474	0.8958960042662378
CLK3	CMGC	11	890	32	612	661	10819	0.20229648642676232	-2.305456832127627	1.2887318385533353e-12	3.0037365160127734e-11	11.889837441958008	10.52233816576254	0.8558235195237954	-0.22461476760381596	0.213807706519731	0.3255464074144648	0.6699766450642144	0.48738709297161603	downregulated set	1.168465200110916	0.22461476760381596	0.213807706519731	0.3255464074144648	0.6699766450642144	0.48738709297161603
RSK2	AGC	30	890	1	612	69	10819	5.285295554469956	2.4019841495731167	2.1175628537111792e-11	2.9164615667022154e-10	10.674163690033945	9.535143742353846	0.25620441413280287	-1.9646327628742934	0.10463238196410928	0.20193383270780324	0.9803338878213019	0.6947909117282306	upregulated set	5.285295554469956	2.4019841495731167	2.1175628537111792e-11	2.9164615667022154e-10	10.674163690033945	9.535143742353846
CLK2	CMGC	16	890	26	612	602	10819	0.3230878345589608	-1.6300016660169347	3.729880273653682e-8	2.3064361692185014e-7	7.428305108493205	6.637058560019414	0.7635061776648644	-0.38928826471473427	0.09371075365184912	0.19448190655144032	1.0282105693717318	0.711120796653864	downregulated set	1.3097470973429934	0.38928826471473427	0.09371075365184912	0.19448190655144032	1.0282105693717318	0.711120796653864
